id,danceability,energy,valence,mood
spotify:track:0uXTDIkoTpFBAlikzHsncq,0.554,0.507,0.0727,Sad
spotify:track:55jWd6NoSD0fzUVhoE2cPK,0.378,0.672,0.231,Sad
spotify:track:5YFjOuyEwukcPnOQX4d76Q,0.609,0.425,0.184,Sad
spotify:track:5ZGtpxblnU1adlcp3NBuz9,0.445,0.635,0.381,Sad
spotify:track:1wUSdCSyYdYCmRtRq5wnFh,0.605,0.466,0.746,Happy
spotify:track:7FEb9U0bfzGJJgM2g58Bra,0.595,0.402,0.259,Sad
spotify:track:2ABgbVH5WWEPTgLfDTlDzi,0.613,0.635,0.094,Happy
spotify:track:7o2Ri2iFCRwaau4Q3N1SHw,0.44,0.598,0.219,Sad
spotify:track:5GpKyP1uqjitqOMBHEtIDH,0.589,0.494,0.0986,Sad
spotify:track:1V9lnIC0zPLn8uTeRVLPTb,0.736,0.482,0.123,Sad
spotify:track:4KpVbBG1e269qrr61LI9Gt,0.418,0.905,0.293,Happy
spotify:track:5a1qwsMxTGWNSvz6joN9fy,0.657,0.847,0.768,Happy
spotify:track:5ckvaiAcLcfQh5SFkkUcFd,0.53,0.843,0.48,Happy
spotify:track:2I5Pu0BEHpwXYNk5u6BH0c,0.748,0.47,0.766,Happy
spotify:track:2aOENqESQPN0TYwE9orcQU,0.719,0.399,0.355,Sad
spotify:track:1JhAHJjWjEPgYXl87bHZ7K,0.635,0.491,0.351,Sad
spotify:track:3wGTwdFHwa0foaY042Xye4,0.491,0.285,0.518,Sad
spotify:track:4rAtaanZGxdzou5SPW5GOI,0.571,0.317,0.207,Sad
spotify:track:1vIYQgDJcLQ6OKRi2ZPAwP,0.57,0.772,0.319,Happy
spotify:track:3Q5Xvu3O6lGAUT4aHX4JDA,0.645,0.387,0.21,Sad
spotify:track:5fMJyr5VSMk8UrARFVF6JU,0.774,0.458,0.575,Happy
spotify:track:05vhuzg6A2hZkwI5y1VSyR,0.794,0.59,0.661,Happy
spotify:track:0q2T0rTME9QBf7B42fY67q,0.734,0.631,0.23,Happy
spotify:track:0iqetLmNPZfJSTn7EDIFrb,0.623,0.834,0.439,Happy
spotify:track:5ST9xeWuwX1Y1WB3xzh0bD,0.753,0.547,0.237,Happy
spotify:track:0hmvv6gAhwtjqNBWyjmwsP,0.518,0.537,0.363,Sad
spotify:track:5pFktLGOIcfKpXfrWIVmO9,0.713,0.475,0.256,Happy
spotify:track:1DNfspfRRy59nYnxAVeqK0,0.738,0.478,0.345,Happy
spotify:track:26yvlxKTtN2u3mpbl6AIeI,0.423,0.657,0.567,Sad
spotify:track:6HMk2bFT4VkIWwIAmDCqHj,0.717,0.799,0.682,Happy
spotify:track:6ld52YcdNV7pdvIs69u4tP,0.819,0.318,0.408,Sad
spotify:track:6BfnNid8w0UyZqzR2mx1HB,0.843,0.774,0.391,Happy
spotify:track:6GViWiwEKGLUHWjRMvpAqQ,0.646,0.92,0.361,Happy
spotify:track:1en0Rgr3tJgxWUYci6m9fp,0.495,0.738,0.212,Happy
spotify:track:32oCDFr30lEM5jV5R8vV0V,0.488,0.866,0.446,Happy
spotify:track:2MFbNlxAul12k7ckpiH9Hl,0.72,0.426,0.207,Sad
spotify:track:45OmGrHXm06vupk93BMDu7,0.74,0.611,0.523,Happy
spotify:track:0iJ1wc7qb6XJHi9t62GQyP,0.796,0.598,0.426,Happy
spotify:track:4lGh98uspB8uU8Qr1zLY8E,0.665,0.49,0.424,Sad
spotify:track:3H27O7GfB6V4V0N3yQ8Rgt,0.614,0.958,0.555,Happy
spotify:track:4TYG4KtCYf5BtUrKTszSih,0.61,0.903,0.748,Happy
spotify:track:70qLVQVmQquXRDcH0vEzwZ,0.786,0.527,0.458,Happy
spotify:track:70qLVQVmQquXRDcH0vEzwZ,0.786,0.527,0.458,Happy
spotify:track:0K5arhAxYWj7QxFhpKJe6z,0.497,0.661,0.132,Happy
spotify:track:00Sd4rYLzK1UgAKDAiadbh,0.756,0.583,0.384,Happy
spotify:track:7DJYUVyrJsNrMD0Do9r2k9,0.461,0.858,0.766,Happy
spotify:track:2jn4nrvgToMfNcWv52Gvlr,0.333,0.715,0.519,Happy
spotify:track:1OgLQdSMi9a7fZOqV96veS,0.496,0.914,0.723,Happy
spotify:track:6sXyS1EVgrXbmnkFxiC5ml,0.799,0.518,0.509,Happy
spotify:track:2bqS0QtnXGjOYs3z6VtSyW,0.682,0.806,0.872,Happy
spotify:track:4ZSN1BzkzEuLNN8ysz4bxF,0.463,0.416,0.236,Sad
spotify:track:4X9UECZ0FHmGeXi66i9Y33,0.612,0.754,0.445,Happy
spotify:track:3KesTgQ2mO70AqQleOB7Q0,0.75,0.63,0.454,Happy
spotify:track:3IGbRROvWk3t87WBFMlTsU,0.492,0.57,0.329,Sad
spotify:track:0aNwfuHGQvbigMgi5Fh7fd,0.437,0.827,0.567,Happy
spotify:track:5ZdtIaHOQaFKO9qsP9sBNr,0.305,0.409,0.175,Sad
spotify:track:5HhxdmRCXAJqT8WYwMCyBQ,0.404,0.832,0.31,Happy
spotify:track:14s4AkFofvWEx7OvMXy0ht,0.431,0.842,0.367,Happy
spotify:track:11dCcDNNcSXn3UhTJ9pfEz,0.457,0.116,0.107,Calm
spotify:track:1ouj4KIg1Z8LyOUgAimXQg,0.295,0.589,0.13,Sad
spotify:track:20Y26lbhIFnr80aXVJrrsK,0.521,0.73,0.266,Happy
spotify:track:7jQ1rn2q0qvb6cYNJ3d4Fa,0.521,0.742,0.638,Happy
spotify:track:6b3LmsVYOMnGIpIbxW1WEW,0.586,0.534,0.101,Sad
spotify:track:5tJgxqELrmV8rW0EpDp6Ad,0.646,0.609,0.341,Sad
spotify:track:1bvWFLIcjq4VTFUe0bIryF,0.414,0.289,0.304,Sad
spotify:track:0KcieZgzGiXHYsD8R3yjYD,0.685,0.477,0.0724,Sad
spotify:track:39pXoqwHav8gBp5WgYK8CU,0.787,0.488,0.331,Happy
spotify:track:432UlTtoVTWwEHzdBsrSHI,0.785,0.517,0.271,Happy
spotify:track:0V1v111HM0xmgQVyaGwI5e,0.545,0.506,0.124,Sad
spotify:track:3mhA3HuRldiEtTvCpJ2Act,0.84,0.438,0.108,Sad
spotify:track:3P7wVD7Ya7wqzqh2882tQl,0.437,0.472,0.384,Calm
spotify:track:6SqxuCttUVxD2RlbRjI0BA,0.6,0.403,0.323,Sad
spotify:track:0i8MuKmG0vTQ5JEbJ9cQc9,0.714,0.616,0.457,Sad
spotify:track:2vUiMgrTBnvjHXlOJfRvqI,0.705,0.795,0.515,Happy
spotify:track:2u4fI6G00Xas0cNzVHJUVy,0.585,0.695,0.174,Happy
spotify:track:5IXnswnbywST1U8ekyZ0O2,0.295,0.681,0.187,Happy
spotify:track:0te5K57cWbQFGjMyAUdgOn,0.592,0.624,0.0381,Sad
spotify:track:2t33vDAERvsbqTLQuphuwA,0.579,0.648,0.637,Happy
spotify:track:0C1WcBmEjeQRyorGat4ShM,0.534,0.266,0.152,Calm
spotify:track:1yrQI5Ycgi7xU9P4i98NXL,0.61,0.903,0.748,Happy
spotify:track:393CkUgYBG7l3hZKvZZmdf,0.577,0.91,0.272,Happy
spotify:track:0IzTsc4SI3HddgxTDV5auQ,0.657,0.847,0.768,Happy
spotify:track:6WAEaj6y6xSS8EOAZ40gt8,0.723,0.462,0.162,Sad
spotify:track:3sUuZupkQ1vt2ZCLG23dDB,0.644,0.464,0.178,Sad
spotify:track:1Ks3Qb2M833W6hkXkABa8M,0.57,0.638,0.337,Sad
spotify:track:3U88AHjXgHbNcTUk4K7cMo,0.719,0.433,0.262,Happy
spotify:track:7lmlqoqCS8NvzRSX3Wf2zr,0.31,0.735,0.321,Happy
spotify:track:0DB2Pg7e4xUvDNMu3KVwG7,0.598,0.663,0.539,Happy
spotify:track:79HpvyvKIIjtc0DbwrNW2w,0.645,0.737,0.169,Happy
spotify:track:3ZwGK76YTF2WrrFtS4KAQP,0.507,0.521,0.181,Sad
spotify:track:1lo1qdPRhr6gtipJgKAdJU,0.679,0.804,0.687,Happy
spotify:track:4En1RuagoWRwProdFuizlW,0.649,0.501,0.217,Sad
spotify:track:5uBG5wmGnSKrMVNk64rYL9,0.459,0.781,0.0374,Happy
spotify:track:0PK1NQDjPJD12yYmV9XT9S,0.818,0.475,0.435,Sad
spotify:track:3JxyoF28aFVGXzyNVZu2vi,0.67,0.369,0.491,Sad
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,0.219,Sad
spotify:track:3w0w2T288dec0mgeZZqoNN,0.594,0.811,0.311,Happy
spotify:track:3qhlB30KknSejmIvZZLjOD,0.689,0.454,0.912,Happy
spotify:track:3rUGC1vUpkDG9CZFHMur1t,0.75,0.733,0.844,Happy
spotify:track:7AYmToZ5y67fBjq4RLFbuq,0.725,0.709,0.353,Happy
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,0.564,Happy
spotify:track:17phhZDn6oGtzMe56NuWvj,0.561,0.604,0.242,Sad
spotify:track:1VNWdmXSbaNrnWod10WIL0,0.531,0.652,0.179,Sad
spotify:track:3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,0.121,Calm
spotify:track:0R6NfOiLzLj4O5VbYSJAjf,0.751,0.819,0.697,Happy
spotify:track:0mflMxspEfB0VbI1kyLiAv,0.662,0.488,0.817,Happy
spotify:track:52eIcoLUM25zbQupAZYoFh,0.624,0.74,0.246,Happy
spotify:track:6XjDF6nds4DE2BBbagZol6,0.791,0.499,0.669,Happy
spotify:track:7bywjHOc0wSjGGbj04XbVi,0.774,0.86,0.446,Happy
spotify:track:4xhsWYTOGcal8zt0J161CU,0.943,0.558,0.606,Happy
spotify:track:3h5TiWTqGxjSjFrbruPFH9,0.66,0.727,0.418,Happy
spotify:track:3U5JVgI2x4rDyHGObzJfNf,0.706,0.8,0.629,Happy
spotify:track:1bjeWoagtHmUKputLVyDxQ,0.411,0.619,0.337,Sad
spotify:track:42VsgItocQwOQC3XWZ8JNA,0.569,0.882,0.201,Happy
spotify:track:5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0.479,Sad
spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,0.666,Happy
spotify:track:4OMJGnvZfDvsePyCwRGO7X,0.744,0.789,0.866,Happy
spotify:track:6Qb7YsAqH4wWFUMbGsCpap,0.815,0.582,0.671,Happy
spotify:track:7iQXYTyuG13aoeHxGG28Nh,0.911,0.778,0.345,Happy
spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,0.854,0.668,0.833,Happy
spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,0.8,0.738,0.267,Happy
spotify:track:5aIVCx5tnk0ntmdiinnYvw,0.673,0.722,0.519,Happy
spotify:track:2HRgqmZQC0MC7GeNuDIXHN,0.79,0.831,0.872,Happy
spotify:track:3hRV0jL3vUpRrcy398teAU,0.544,0.369,0.102,Calm
spotify:track:7gaA3wERFkFkgivjwbSvkG,0.788,0.758,0.823,Happy
spotify:track:7DSAEUvxU8FajXtRloy8M0,0.706,0.691,0.632,Happy
spotify:track:5RqSsdzTNPX1uzkmlHCFvK,0.841,0.738,0.484,Happy
spotify:track:5mjYQaktjmjcMKcUIcqz4s,0.628,0.523,0.416,Sad
spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,0.486,Sad
spotify:track:1kuGVB7EU95pJObxwvfwKS,0.511,0.532,0.35,Sad
spotify:track:4KULAymBBJcPRpk1yO4dOG,0.429,0.453,0.155,Sad
spotify:track:56y1jOTK0XSvJzVv9vHQBK,0.864,0.556,0.726,Happy
spotify:track:57wp7VFnV8X0pSVnYArGeJ,0.82,0.487,0.431,Happy
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,0.392,Sad
spotify:track:1odExI7RdWc4BT515LTAwj,0.508,0.43,0.324,Calm
spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,0.781,0.567,0.0743,Happy
spotify:track:69phA1R4gmQsBFRQ3INW8C,0.65,0.539,0.253,Sad
spotify:track:4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,0.662,Happy
spotify:track:4UkUxO2WlKLc0Q1iEutGGh,0.846,0.545,0.268,Happy
spotify:track:2KslE17cAJNHTsI2MI0jb2,0.711,0.809,0.816,Happy
spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,0.444,0.0911,0.142,Calm
spotify:track:05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,0.463,Happy
spotify:track:6XaJfhwof7qIgbbXO5tIQI,0.685,0.61,0.464,Sad
spotify:track:4bw8mcDUSRWfQo63ZTYRnU,0.909,0.762,0.843,Happy
spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,0.867,Happy
